3-4年经验,本科,大连,计算机服务(系统、数据服务、维修),excel,python,sas,ppt,5.5k-7.01k,,,,,,
无工作经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,高中,广州,金融,5.5k-7.01k,,,,,,,,,,
2年经验,本科,大连,计算机服务(系统、数据服务、维修),excel,ppt,<5.5k,,,,,,,,
2年经验,无,大连,计算机服务(系统、数据服务、维修),mysql,5.5k-7.01k,,,,,,,,,
2年经验,大专,大连,计算机服务(系统、数据服务、维修),<5.5k,,,,,,,,,,
1年经验,本科,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,高中,广州,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,广州,金融,<5.5k,,,,,,,,,,
无工作经验,大专,西安,互联网,<5.5k,,,,,,,,,,
无工作经验,本科,北京,计算机服务(系统、数据服务、维修),python,sas,spss,9.01k-12.51k,,,,,,,
无工作经验,无,淮安,金融,<5.5k,,,,,,,,,,
无工作经验,高中,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,广州,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,西安,互联网,excel,ppt,<5.5k,,,,,,,,
无工作经验,大专,广州,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,无,淮安,金融,<5.5k,,,,,,,,,,
无工作经验,大专,广州,金融,7.01k-9.01k,,,,,,,,,,
5-7年经验,本科,广州,计算机软件,>=12.51k,,,,,,,,,,
无工作经验,大专,广州,金融,7.01k-9.01k,,,,,,,,,,
1年经验,大专,太原,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,广州,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,广州,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,广州,金融,<5.5k,,,,,,,,,,
无工作经验,大专,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,无,淮安,金融,<5.5k,,,,,,,,,,
无工作经验,大专,重庆,学术,excel,spss,<5.5k,,,,,,,,
无工作经验,无,北京,金融,>=12.51k,,,,,,,,,,
无工作经验,无,佛山,批发,excel,<5.5k,,,,,,,,,
无工作经验,无,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,硕士,德州,环保,<5.5k,,,,,,,,,,
无工作经验,本科,北京,建筑,7.01k-9.01k,,,,,,,,,,
1年经验,本科,广州,互联网,excel,ppt,<5.5k,,,,,,,,
无工作经验,本科,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,本科,北京,建筑,9.01k-12.51k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,BI,tableau,9.01k-12.51k,,,,,,,
1年经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,北京,金融,9.01k-12.51k,,,,,,,,,,
1年经验,本科,上海,专业服务(咨询、人力资源、财会),excel,ppt,7.01k-9.01k,,,,,,,,
无工作经验,无,佛山,批发,excel,<5.5k,,,,,,,,,
无工作经验,无,佛山,批发,excel,<5.5k,,,,,,,,,
无工作经验,本科,北京,金融,5.5k-7.01k,,,,,,,,,,
1年经验,大专,重庆,餐饮业,<5.5k,,,,,,,,,,
1年经验,本科,北京,互联网,excel,7.01k-9.01k,,,,,,,,,
3-4年经验,大专,上海,互联网,>=12.51k,,,,,,,,,,
无工作经验,大专,广州,互联网,excel,5.5k-7.01k,,,,,,,,,
1年经验,本科,广州,互联网,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,北京,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,计算机软件,java,<5.5k,,,,,,,,,
1年经验,本科,北京,互联网,<5.5k,,,,,,,,,,
2年经验,本科,成都,互联网,excel,python,sas,BI,mysql,9.01k-12.51k,,,,,
2年经验,本科,成都,互联网,excel,7.01k-9.01k,,,,,,,,,
无工作经验,大专,烟台,互联网,excel,<5.5k,,,,,,,,,
无工作经验,无,北京,互联网,python,sas,hadoop,mysql,<5.5k,,,,,,
无工作经验,无,合肥,建筑,excel,ppt,<5.5k,,,,,,,,
无工作经验,本科,北京,建筑,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,北京,专业服务(咨询、人力资源、财会),excel,9.01k-12.51k,,,,,,,,,
无工作经验,本科,合肥,电子技术,<5.5k,,,,,,,,,,
2年经验,本科,杭州,互联网,excel,python,sas,tableau,5.5k-7.01k,,,,,,
无工作经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,北京,互联网,>=12.51k,,,,,,,,,,
3-4年经验,本科,上海,互联网,python,sas,BI,mysql,java,>=12.51k,,,,,
无工作经验,无,合肥,金融,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,东莞,通信,spss,BI,9.01k-12.51k,,,,,,,,
3-4年经验,本科,东莞,通信,spss,BI,9.01k-12.51k,,,,,,,,
无工作经验,本科,北京,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,北京,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,北京,专业服务(咨询、人力资源、财会),excel,9.01k-12.51k,,,,,,,,,
无工作经验,本科,北京,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,重庆,学术,excel,ppt,<5.5k,,,,,,,,
无工作经验,无,合肥,互联网,5.5k-7.01k,,,,,,,,,,
1年经验,本科,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,南京,计算机硬件,<5.5k,,,,,,,,,,
2年经验,大专,上海,快速消费品(食品、饮料、化妆品),<5.5k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,5.5k-7.01k,,,,,,,,,,
1年经验,本科,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,硕士,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,合肥,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,无,广州,金融,excel,5.5k-7.01k,,,,,,,,,
2年经验,无,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,合肥,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,厦门,计算机软件,<5.5k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,北京,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,合肥,互联网,excel,<5.5k,,,,,,,,,
2年经验,硕士,北京,通信,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,成都,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
1年经验,无,北京,金融,>=12.51k,,,,,,,,,,
无工作经验,无,成都,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,无,成都,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
3-4年经验,本科,合肥,互联网,excel,<5.5k,,,,,,,,,
1年经验,无,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,武汉,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,无,成都,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
无工作经验,无,成都,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
1年经验,本科,深圳,互联网,excel,python,sas,mysql,7.01k-9.01k,,,,,,
无工作经验,无,北京,专业服务(咨询、人力资源、财会),excel,ppt,5.5k-7.01k,,,,,,,,
3-4年经验,无,重庆,教育,excel,python,sas,ppt,spss,hadoop,mysql,>=12.51k,,,
无工作经验,无,成都,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
2年经验,本科,深圳,计算机软件,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),ppt,7.01k-9.01k,,,,,,,,,
无工作经验,本科,深圳,互联网,excel,7.01k-9.01k,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,无,深圳,金融,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,合肥,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,7.01k-9.01k,,,,,,,,,,
2年经验,本科,上海,计算机软件,python,sas,hadoop,mysql,java,hive,>=12.51k,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,广州,广告,excel,python,sas,ppt,<5.5k,,,,,,
3-4年经验,本科,北京,服装,excel,9.01k-12.51k,,,,,,,,,
无工作经验,大专,杭州,建筑,<5.5k,,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
无工作经验,本科,北京,互联网,7.01k-9.01k,,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
1年经验,本科,广州,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,重庆,互联网,excel,spss,<5.5k,,,,,,,,
无工作经验,无,广州,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,无,合肥,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
2年经验,本科,广州,计算机软件,ppt,9.01k-12.51k,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
无工作经验,本科,广州,互联网,excel,5.5k-7.01k,,,,,,,,,
无工作经验,大专,重庆,计算机软件,excel,<5.5k,,,,,,,,,
无工作经验,无,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,无,合肥,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,无,深圳,互联网,9.01k-12.51k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
1年经验,无,合肥,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,重庆,计算机软件,excel,spss,<5.5k,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,成都,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,成都,多元化业务集团公司,<5.5k,,,,,,,,,,
2年经验,本科,合肥,计算机服务(系统、数据服务、维修),excel,<5.5k,,,,,,,,,
无工作经验,高中,广州,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,成都,多元化业务集团公司,<5.5k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
2年经验,大专,济南,服装,<5.5k,,,,,,,,,,
无工作经验,无,合肥,通信,<5.5k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,武汉,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,武汉,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,武汉,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,武汉,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,常州,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,无,武汉,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,无,合肥,通信,5.5k-7.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,广州,金融,excel,<5.5k,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,无,合肥,通信,<5.5k,,,,,,,,,,
2年经验,大专,北京,金融,>=12.51k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,昆山,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,外包服务,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,合肥,通信,5.5k-7.01k,,,,,,,,,,
5-7年经验,本科,深圳,互联网,python,sas,spss,>=12.51k,,,,,,,
5-7年经验,本科,深圳,互联网,python,sas,spss,>=12.51k,,,,,,,
1年经验,大专,广州,金融,5.5k-7.01k,,,,,,,,,,
3-4年经验,硕士,广州,计算机软件,spss,>=12.51k,,,,,,,,,
2年经验,无,深圳,互联网,excel,7.01k-9.01k,,,,,,,,,
无工作经验,高中,合肥,计算机软件,5.5k-7.01k,,,,,,,,,,
5-7年经验,本科,深圳,互联网,python,sas,spss,>=12.51k,,,,,,,
2年经验,无,深圳,服装,excel,7.01k-9.01k,,,,,,,,,
无工作经验,无,合肥,建筑,excel,ppt,<5.5k,,,,,,,,
5-7年经验,本科,深圳,互联网,python,sas,spss,>=12.51k,,,,,,,
无工作经验,高中,合肥,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,无,合肥,外包服务,<5.5k,,,,,,,,,,
无工作经验,高中,合肥,计算机软件,5.5k-7.01k,,,,,,,,,,
5-7年经验,本科,深圳,互联网,python,sas,spss,>=12.51k,,,,,,,
无工作经验,本科,广州,服装,5.5k-7.01k,,,,,,,,,,
无工作经验,高中,合肥,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,高中,合肥,计算机软件,5.5k-7.01k,,,,,,,,,,
1年经验,大专,上海,互联网,excel,5.5k-7.01k,,,,,,,,,
无工作经验,高中,合肥,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,无,广州,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
1年经验,本科,北京,金融,9.01k-12.51k,,,,,,,,,,
1年经验,本科,广州,专业服务(咨询、人力资源、财会),excel,ppt,spss,<5.5k,,,,,,,
1年经验,大专,广州,专业服务(咨询、人力资源、财会),excel,ppt,spss,5.5k-7.01k,,,,,,,
无工作经验,无,苏州,电子技术,<5.5k,,,,,,,,,,
无工作经验,本科,广州,金融,7.01k-9.01k,,,,,,,,,,
3-4年经验,本科,上海,计算机服务(系统、数据服务、维修),python,sas,hadoop,9.01k-12.51k,,,,,,,
无工作经验,本科,广州,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
2年经验,大专,漳州,计算机服务(系统、数据服务、维修),excel,spss,<5.5k,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,python,sas,5.5k-7.01k,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
无工作经验,无,沈阳,互联网,<5.5k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,ppt,9.01k-12.51k,,,,,,,,
5-7年经验,本科,上海,网络游戏,python,sas,hadoop,java,hive,>=12.51k,,,,,
2年经验,大专,厦门,计算机服务(系统、数据服务、维修),excel,spss,5.5k-7.01k,,,,,,,,
无工作经验,无,厦门,计算机服务(系统、数据服务、维修),excel,7.01k-9.01k,,,,,,,,,
1年经验,大专,杭州,互联网,5.5k-7.01k,,,,,,,,,,
无工作经验,大专,合肥,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),<5.5k,,,,,,,,,,
无工作经验,大专,合肥,专业服务(咨询、人力资源、财会),5.5k-7.01k,,,,,,,,,,
无工作经验,无,合肥,通信,7.01k-9.01k,,,,,,,,,,
无工作经验,无,成都,计算机软件,5.5k-7.01k,,,,,,,,,,
无工作经验,本科,上海,专业服务(咨询、人力资源、财会),excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,无,深圳,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,深圳,多元化业务集团公司,5.5k-7.01k,,,,,,,,,,
无工作经验,无,成都,计算机软件,5.5k-7.01k,,,,,,,,,,
3-4年经验,大专,广州,批发,excel,BI,5.5k-7.01k,,,,,,,,
1年经验,大专,武汉,互联网,spss,7.01k-9.01k,,,,,,,,,
无工作经验,无,太原,金融,5.5k-7.01k,,,,,,,,,,
2年经验,本科,上海,金融,python,sas,>=12.51k,,,,,,,,
无工作经验,无,成都,快速消费品(食品、饮料、化妆品),excel,<5.5k,,,,,,,,,
无工作经验,大专,厦门,计算机服务(系统、数据服务、维修),python,sas,spss,<5.5k,,,,,,,
2年经验,本科,上海,金融,python,sas,>=12.51k,,,,,,,,
无工作经验,无,合肥,金融,5.5k-7.01k,,,,,,,,,,
无工作经验,无,广州,批发,<5.5k,,,,,,,,,,
无工作经验,本科,上海,金融,>=12.51k,,,,,,,,,,
无工作经验,无,南京,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,无,厦门,计算机服务(系统、数据服务、维修),excel,ppt,spss,7.01k-9.01k,,,,,,,
1年经验,大专,南京,互联网,excel,<5.5k,,,,,,,,,
无工作经验,大专,重庆,建筑,excel,<5.5k,,,,,,,,,
无工作经验,大专,厦门,计算机软件,<5.5k,,,,,,,,,,
2年经验,本科,石家庄,医疗设备,excel,ppt,7.01k-9.01k,,,,,,,,
无工作经验,无,北京,金融,9.01k-12.51k,,,,,,,,,,
2年经验,大专,广州,计算机硬件,excel,5.5k-7.01k,,,,,,,,,
2年经验,大专,广州,计算机硬件,excel,5.5k-7.01k,,,,,,,,,
无工作经验,无,北京,金融,9.01k-12.51k,,,,,,,,,,
无工作经验,高中,广州,金融,5.5k-7.01k,,,,,,,,,,
1年经验,大专,深圳,贸易,9.01k-12.51k,,,,,,,,,,
1年经验,大专,深圳,贸易,9.01k-12.51k,,,,,,,,,,
无工作经验,高中,广州,金融,5.5k-7.01k,,,,,,,,,,
1年经验,无,深圳,贸易,7.01k-9.01k,,,,,,,,,,
无工作经验,大专,深圳,贸易,5.5k-7.01k,,,,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,成都,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,郑州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,大专,宁波,快速消费品(食品、饮料、化妆品),excel,ppt,<5.5k,,,,,,,,
3-4年经验,本科,北京,计算机软件,python,sas,hadoop,mysql,9.01k-12.51k,,,,,,
无工作经验,本科,深圳,计算机软件,python,sas,9.01k-12.51k,,,,,,,,
无工作经验,本科,杭州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,无,杭州,服装,<5.5k,,,,,,,,,,
无工作经验,无,杭州,服装,<5.5k,,,,,,,,,,
无工作经验,本科,广州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,大专,深圳,计算机软件,9.01k-12.51k,,,,,,,,,,
8-9年经验,本科,合肥,计算机软件,>=12.51k,,,,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
8-9年经验,本科,合肥,计算机软件,>=12.51k,,,,,,,,,,
1年经验,大专,深圳,计算机软件,9.01k-12.51k,,,,,,,,,,
无工作经验,无,杭州,服装,<5.5k,,,,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,广州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,苏州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,硕士,广州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
1年经验,硕士,广州,计算机软件,python,sas,ppt,9.01k-12.51k,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,无,杭州,服装,<5.5k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
1年经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,无,杭州,服装,<5.5k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,本科,苏州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,苏州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,苏州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
5-7年经验,本科,重庆,计算机软件,python,sas,9.01k-12.51k,,,,,,,,
5-7年经验,本科,昆明,计算机软件,python,sas,9.01k-12.51k,,,,,,,,
无工作经验,硕士,成都,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,硕士,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,郑州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,本科,苏州,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,硕士,深圳,计算机软件,<5.5k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,本科,杭州,计算机软件,>=12.51k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),excel,<5.5k,,,,,,,,,
无工作经验,本科,广州,金融,7.01k-9.01k,,,,,,,,,,
3-4年经验,大专,广州,互联网,excel,ppt,5.5k-7.01k,,,,,,,,
无工作经验,本科,深圳,计算机软件,>=12.51k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,本科,南京,服装,<5.5k,,,,,,,,,,
1年经验,高中,深圳,服装,excel,5.5k-7.01k,,,,,,,,,
无工作经验,本科,南京,服装,<5.5k,,,,,,,,,,
无工作经验,无,宁波,贸易,<5.5k,,,,,,,,,,
无工作经验,高中,合肥,外包服务,5.5k-7.01k,,,,,,,,,,
无工作经验,无,宁波,贸易,<5.5k,,,,,,,,,,
无工作经验,无,济南,专业服务(咨询、人力资源、财会),7.01k-9.01k,,,,,,,,,,
无工作经验,高中,广州,金融,7.01k-9.01k,,,,,,,,,,
无工作经验,本科,深圳,计算机软件,python,sas,ppt,>=12.51k,,,,,,,
无工作经验,高中,广州,金融,5.5k-7.01k,,,,,,,,,,
